Wall time,Step,Value
1587450517.8628073,70911,-0.453125
1587450526.6125455,70957,-0.453125
1587450527.8766356,71062,-0.5
1587450536.7948074,71121,-0.5
1587450537.7394903,71201,-0.546875
1587450547.8255613,71362,-0.46875
1587450547.910611,71369,-0.5
1587450547.93539,71371,-0.46875
1587450567.0571506,71613,-0.4375
1587450583.6553216,71709,-0.5625
1587450584.5921295,71786,-0.484375
1587450618.9395242,72049,-0.484375
1587450618.9882278,72053,-0.40625
1587450619.5137217,72096,-0.546875
1587450635.8014717,72296,-0.484375
1587450678.062377,72499,-0.4375
1587450715.7958238,72750,-0.46875
1587450715.8548646,72755,-0.421875
1587450716.5473745,72814,-0.40625
1587450716.717968,72828,-0.359375
1587450729.0819852,72915,-0.53125
1587450741.3396614,73156,-0.703125
1587450750.7754064,73253,-0.484375
1587450766.765471,73467,-0.46875
1587450789.2289922,73548,-0.421875
1587450789.3984914,73562,-0.5
1587450835.1010358,74004,-0.46875
1587450835.902686,74070,-0.484375
1587450846.543708,74177,-0.421875
1587450847.3180535,74242,-0.578125
1587450859.64955,74330,-0.390625
1587450876.140652,74473,-0.421875
1587450894.585303,74615,-0.484375
1587450912.9382992,74761,-0.46875
1587450926.954253,74997,-0.4375
1587450941.4165523,75084,-0.5
1587450977.2476282,75453,-0.375
1587450978.7045932,75577,-0.515625
1587451003.1971548,75761,-0.53125
1587451020.8727314,76045,-0.421875
1587451095.4664788,76580,-0.453125
1587451163.5445383,77271,-0.578125
1587451163.600427,77276,-0.296875
1587451164.3433216,77339,-0.515625
1587451183.1486228,77447,-0.4375
1587451221.577016,77877,-0.3125
1587451231.5351157,78014,-0.515625
1587451232.7926228,78122,-0.421875
1587451241.993242,78195,-0.421875
1587451242.032705,78198,-0.40625
1587451243.1883116,78296,-0.4375
1587451251.664899,78310,-0.421875
1587451252.5322564,78384,-0.3125
1587451253.3088722,78449,-0.5625
1587451261.8974664,78467,-0.46875
1587451262.4222937,78510,-0.359375
1587451272.8187914,78692,-0.421875
1587451295.873615,78922,-0.5
1587451296.8316782,79003,-0.40625
1587451296.9094203,79010,-0.390625
1587451296.9630158,79014,-0.40625
1587451327.357163,79473,-0.421875
1587451376.6001954,80032,-0.546875
1587451411.3348796,80269,-0.484375
1587451411.4592996,80279,-0.359375
1587451412.441602,80362,-0.484375
1587451424.4087756,80457,-0.421875
1587451425.2512767,80527,-0.546875
1587451439.1703618,80569,-0.359375
1587451439.7910056,80621,-0.34375
1587451459.3866665,80724,-0.375
1587451472.9301422,80925,-0.515625
1587451503.0922077,81215,-0.375
1587451512.8206627,81345,-0.40625
1587451527.5789294,81497,-0.46875
1587451545.530151,81631,-0.296875
1587451545.9182186,81664,-0.484375
1587451562.5447264,81763,-0.5
1587451616.8710232,82345,-0.421875
1587451633.933681,82450,-0.453125
1587451633.9560766,82452,-0.328125
1587451647.85153,82645,-0.5
1587451664.6170247,82688,-0.40625
1587451664.7737687,82700,-0.5
1587451665.1034453,82728,-0.453125
1587451665.509246,82762,-0.484375
1587451665.7987251,82786,-0.5
1587451702.049537,83120,-0.578125
1587451702.1596274,83129,-0.453125
1587451702.4036715,83150,-0.5
1587451731.582667,83534,-0.5
1587451744.4201355,83611,-0.59375
1587451755.1365883,83785,-0.328125
1587451755.8497024,83843,-0.515625
1587451769.5171068,83943,-0.453125
1587451786.3127723,84049,-0.59375
1587451786.9701202,84104,-0.5
1587451787.4868681,84147,-0.625
1587451802.1965199,84202,-0.6875
1587451811.878593,84320,-0.484375
1587451822.4144843,84503,-0.484375
1587451833.682078,84746,-0.4375
1587451843.4359415,84785,-0.625
1587451883.0953295,85154,-0.46875
1587451898.078356,85297,-0.421875
1587451912.8658445,85359,-0.46875
1587451926.9701936,85638,-0.453125
1587451960.9283757,85908,-0.515625
1587451979.082883,86018,-0.40625
1587451994.519642,86110,-0.53125
1587452010.0609741,86291,-0.609375
1587452023.5601203,86499,-0.515625
1587452036.4087024,86584,-0.40625
1587452050.4652176,86796,-0.546875
1587452050.6829967,86814,-0.515625
1587452050.7079985,86816,-0.625
1587452069.044232,86883,-0.390625
1587452092.0031447,87280,-0.5
1587452101.8351972,87413,-0.5625
1587452115.3283172,87530,-0.390625
1587452133.0459785,87601,-0.59375
1587452133.0940473,87605,-0.453125
1587452204.693261,88213,-0.4375
1587452204.9005835,88230,-0.46875
1587452205.5955577,88287,-0.484375
1587452224.2879882,88401,-0.671875
1587452224.6819394,88433,-0.578125
1587452241.4323945,88593,-0.40625
1587452241.4814122,88597,-0.421875
1587452241.8922694,88631,-0.4375
1587452242.001637,88641,-0.5
1587452279.9523046,88829,-0.4375
1587452317.4407492,89102,-0.453125
1587452318.226146,89169,-0.53125
1587452318.435372,89186,-0.515625
1587452318.4531398,89188,-0.5
1587452318.4595299,89188,-0.5
1587452319.1844578,89249,-0.484375
1587452339.6474907,89298,-0.359375
1587452339.8625457,89316,-0.484375
1587452340.4392824,89363,-0.5
1587452357.2109833,89523,-0.453125
1587452357.5134325,89549,-0.515625
1587452371.1237922,89646,-0.421875
1587452388.3272016,89796,-0.4375
1587452388.77986,89833,-0.5625
1587452400.839562,89864,-0.515625
1587452418.3162105,90045,-0.5625
1587452436.7979815,90175,-0.609375
1587452437.6438978,90246,-0.53125
1587452468.127321,90454,-0.578125
1587452503.7838678,90825,-0.546875
1587452504.157027,90855,-0.5625
1587452531.562193,91090,-0.5
1587452546.3855944,91258,-0.453125
1587452561.178178,91380,-0.5
1587452561.8259907,91434,-0.421875
1587452599.3274965,91755,-0.546875
1587452599.7589676,91791,-0.46875
1587452617.2622252,91805,-0.515625
1587452617.7652497,91846,-0.328125
1587452618.3795583,91896,-0.609375
1587452618.9659982,91944,-0.5
1587452633.4637597,91964,-0.390625
1587452633.7125323,91985,-0.59375
1587452647.683595,92165,-0.484375
1587452648.076189,92198,-0.375
1587452648.2637353,92214,-0.546875
1587452648.6690893,92247,-0.46875
1587452687.91984,92448,-0.46875
1587452688.7593148,92518,-0.453125
1587452705.654234,92606,-0.53125
1587452719.440949,92760,-0.546875
1587452731.7159097,92877,-0.4375
1587452732.5467324,92946,-0.46875
1587452732.9816155,92982,-0.375
1587452733.1611888,92997,-0.390625
1587452752.7995565,93054,-0.375
1587452753.3019948,93096,-0.421875
1587452769.6589353,93171,-0.4375
1587452770.909748,93275,-0.484375
1587452797.2784035,93587,-0.46875
1587452806.7220383,93688,-0.453125
1587452816.1981673,93793,-0.34375
1587452817.3585744,93889,-0.421875
1587452850.185335,94097,-0.546875
1587452850.9363487,94157,-0.453125
1587452851.0379744,94165,-0.34375
1587452851.1276789,94173,-0.546875
1587452851.1615913,94176,-0.4375
1587452861.781347,94205,-0.40625
1587452871.8232975,94357,-0.5
1587452872.2322724,94391,-0.515625
1587452873.559564,94499,-0.328125
1587452884.3736343,94518,-0.484375
1587452916.3223844,94831,-0.546875
1587452916.8483741,94874,-0.546875
1587452932.576702,95025,-0.515625
1587452942.4839618,95170,-0.484375
1587452942.7104301,95189,-0.5
1587452943.2289374,95233,-0.546875
1587452951.760546,95257,-0.421875
1587452951.937608,95272,-0.484375
1587452978.4445138,95640,-0.484375
1587452994.7473378,95837,-0.46875
1587453010.2536583,95885,-0.453125
